txt file,lines,sentence,leave out,meaning,construction,subject,causer type,theme type,theme phrase,notes
wlp_spok_2008.txt,14655-14689,"@!KOTB: Hang on, before-- I know we're about to go to break, but I have to just-- I want to really quickly throw to this one sound bite.",Yes:noun,,,,,,,
wlp_fic_1999.txt,4379470-4379492,"LLOYD Nah, I do n't wan na break up with Wanda, I just wan na see Carmen too.",,break_up_end_relationship,unergative,underlying,,,,
wlp_fic_1990.txt,3118560-3118585,"""Will he tell him in there, or bring him outside to break the bad news that he is caught?"" Dickens asked.",,reveal,causative,underlying,human,abstract,the bad news that he is caught,
wlp_acad_2008.txt,959040-959050,"""As an engineer, I believe things can break.",,render_inoperable,unaccusative,promoted,NA,abstract,things,"ambiguous between 'stop_working' and 'separate' out of context; following sentence: ""So if all our files are encrypted and something in the PDM system would have a bug or break, it's still possible to get to the files,"" he said."
wlp_mag_1990.txt,1943512-1943530,"""It forms a bond with the protein in your hair, eventually causing it to break down.",,break_down_separate_into_parts,unaccusative,promoted,,,,
wlp_acad_1994.txt,1817894-1817926,"But the Democrats are notorious for their inability to agree, and no one yet knows what it might take to get Senate Republicans to break ranks and support a bipartisan bill.",,show_disagreement_with_group,causative,underlying,human,abstract,ranks,break ranks
wlp_news_1995.txt,1500309-1500336,Trotman's comments on: Whether the U.S.-Japan trade agreement will help U.S. automakers and auto-parts makers break into the Japanese market: I'm an optimist.,,break_into_intrude,unergative,underlying,,,,
wlp_mag_1996.txt,2452596-2452616,"Here, I included an irregular, torn sketch of a Rubens drawing to break up the strong rectangular elements.",,break_up_end,causative,underlying,,,,
wlp_news_2004.txt,2665424-2665439,"""Two more wins and they'll break Parkview's state record of 46.",,surpass,causative,underlying,human,abstract,arkview's state record of 46,break a mark/record
wlp_fic_2007.txt,2130515-2130560,"We would hide our clasped hands under a blanket, pass peanuts back and forth, and rub salt into each other's palms, pressing those small pieces of our bodies together as tightly as we could, so tightly our wrists might break.",,separate_into_parts,unaccusative,promoted,NA,body part,our wrists,body part
wlp_spok_1999.txt,3131395-3131412,##229764@(BEGIN-VIDEO-CLIP) U.S. SENATOR PHIL GRAMM (R-TX):... break ranks on those two votes.,,show_disagreement_with_group,causative,underlying,human,abstract,ranks,break ranks
wlp_spok_1992.txt,1058402-1058483,"And anything he gets away with, of course, you talked to the Israelis about if-- if violence or-- or if actions should break out again, would Israel again stand down as they did during the Desert Storm operation?@!Gen-SCOWCROFT: Well, we're-- we're discussing the issue with all-- with all the countries that would be involved one way or another.",,break_out_start,unaccusative,promoted,,,,
wlp_spok_2008.txt,534268-534289,"But taking a look at the budget, I think we can break it down by the numbers for you here.",,break_down_separate_into_parts,causative,underlying,,,,
wlp_spok_1992.txt,4458516-4458543,"I think what I'm concerned about, Chris, is that we do n't break history up into 50 different histories for 50 different ethnic groups.",,break_up_separate_into_parts,causative,underlying,,,,
wlp_spok_2010.txt,2182638-2182654,And we wo n't break the news now because we want you to watch on Friday.,,reveal,causative,underlying,human,abstract,the news,
wlp_spok_2003.txt,503242-503258,But the rest of the determined resistance will take some time for the Marines to break.,,end,causative,underlying,human,state,the determined resistance,
wlp_fic_2008.txt,942947-942968,"She pounded the window, trying to break the glass, even knowing she could n't wriggle out the narrow opening.",,separate_into_parts,causative,underlying,human,artificial,the glass,
wlp_spok_1997.txt,2664754-2664789,"(Footage-of-court-b)!MARIN:@(Voiceover) But 11 years ago, Bob Cooley turned on that system with a vengeance, going undercover for the government to break the mob's stranglehold over politics and the courts.",,end,causative,underlying,human,state,the mob's stranglehold over politics and the courts,
wlp_mag_1997.txt,1763864-1763904,The shy young German traveling with her mother and brother will tentatively break away me the Spanish way to drink Asturian hard cider (everyone from the same cup).,Yes:incomplete,,,,,,,
wlp_news_2002.txt,4667021-4667054,"Zimmer said Leeuwenberg has done a terrific job, especially for a rookie, but he wants to break Leeuwenberg of the habit of saying' we' when referring to CU.",,unclassified,causative,underlying,,,,
wlp_news_2005.txt,1612513-1612530,The boats can pose hazards to navigation when they drift into channels or begin to break up.,,break_up_separate_into_parts,unaccusative,promoted,,,,
wlp_news_1998.txt,3530021-3530068,"Fears have been expressed that today's town hall meeting will send the wrong signal: that minority kids can break out by majoring in games; or that the jock universe will be glorified as a utopian place, where injustice and intolerance have been abolished.",,break_out_unclassified,unergative,underlying,,,,
wlp_fic_1991.txt,2030907-2030921,Now he was obliged to break the big rule: he was spending capital.,,violate,causative,underlying,human,rule object,the big rule,
wlp_mag_1992.txt,277315-277361,"""We now know that things do happen: We call it the ozone hole! In space, good design is even more critical because if a refrigerant seeps into the environmental control life-support system, it may break down and create some toxic compounds.",,break_down_render_inoperable,unaccusative,promoted,,,,
wlp_fic_1996.txt,98356-98405,"That morning when she left our yellow house on Meeting Street, I walked outside in the October cold and saw the cab drive off, watched long after as the sun began to rise and make the brittle ice on the lilac bush glitter and break off.",,break_off_detach,unaccusative,promoted,,,,
wlp_mag_1992.txt,1564620-1564634,"With some help, she managed to break the code and translate the message.",,decipher,causative,underlying,human,information object,the code,
wlp_spok_2007.txt,54992-55045,"!ANNOUNCER-# When' 20/20""' 20/20"" continues with John Stossel.!JOHN-STOSSEL-1ABC#@(Voiceover) Inside this apartment complex in Hollywood, minutes from the big studios, is what you might call a boot camp for kids desperate to break into show biz.",,break_into_intrude,unergative,underlying,,,,
wlp_spok_1998.txt,367620-367643,What do you mean by that? What does that mean? Is that some kind of-- help us break the code.,,decipher,causative,underlying,human,information object,the code,
wlp_mag_2005.txt,3398900-3398937,We are loading you up with information about NFL offenses as teams get ready for training camp:* Dan Pompei takes a position-byposition look at players who could break out in 2005 (page 44).,,break_out_unclassified,unaccusative,promoted,,,,
wlp_acad_2000.txt,515740-515747,Through their folly they break the charm.,,end,causative,underlying,human,abstract,the charm,
wlp_fic_2001.txt,809632-809658,"The five days we had left to break everything down, pack up the base, and get out of here has just become thirty hours.",,break_down_separate_into_parts,causative,underlying,,,,
wlp_mag_2003.txt,2416152-2416188,"During the driest spell of his career, in 1995, he played so badly that DuPlantis said he should break down and take a lesson from one of the swing gurus circling on the range.",,break_down_pause,unergative,underlying,,,,
wlp_spok_2005.txt,3315665-3316445,"), MSNBC MILITARY ANALYST: It is a very interesting concept. Why not? Why shouldnt there be some sort come together with their own police forces and national guard. Then have some sort of loose federal structure, monetary policy, diplomatic services, national defense. It might well be the beginnings of a more stable Iraq. Certainly the one we now look at. STEWART: And as we look at how unstable Iraq is with the election just six days away. Is the U.S. military prepared to handle this? What does it mean militarily if the election does not go out-- does not go well, it turns out to be a violent day? MCCAFFREY: Im sure the election will be a violent day. There will be a very low turnout. Probably in the contested parts of the country, which include Baghdad. Maybe 40 percent, 50 percent of the population. There will be a lot of trouble. The election, nonetheless, is an important weigh station en route to some form of legitimate regime. So I think we ought to be very optimistic that a year from now, if we continue on the present path, U.S. armed forces are not Theyll deal with it. A year from now, we ought to be better for sure than we are today. STEWART: As you know, and everybody heard when I read some of those statements, from Zarqawi, he released this message. A call to insurgents that really uses this hearts and minds argument that we all talk about. Do nt let this election happen. Do nt believe this big American lie of democracy. Do nt let it sway you. How do we counter the hearts and mind argument with six days left to the election? MCCAFFREY: I think youll see very widespread support for the notion of elections. Certainly from the Shia majority. The underclass of Iraqi society had been terrorized for 40 years by Saddam and his thugs. They welcome this. And so do the Kurds in the north, the other 20 percent of the population. So weve got a struggle, a civil war going on for the Sunni to regain control of a country that they dominated and terrorized for a lot of years. We should expect it. Well to have deal political will and the courage to stay with this, will be better for the region and for the Iraqis. STEWART: General Barry McCaffrey, MSNBC military analyst. We thank you so much for taking the time tonight. MCCAFFREY: Good to be with you. STEWART: Two major papers have run with this story. The Pentagon is responding, sort of. Here the gist. Secretary of Defense Donald Rumsfeld does nt think the United States has enough spies or at least not enough under his control. The"" Washington Post"" was the first to report that Rumsfeld has created a new spy unit at the Defense Department and has its own interpretation of U.S. law on espionage operations. All in an effort to end his dependence on the CIA. This so-called strategic support branch has been operating secretly for two years in Afghanistan, Iraq, and other undisclosed locations. A spokesman said that the Defense Department did not break or even bend any laws. Senator John McCain wants the armed services committee to look into that but the committees chair tonight is supporting the program. Senator John Department officials today. Warner calls the program vital. And will offer full briefings on the matter to senators on the committee. The battle between man and beast. Or rather man and bird. An aviary emergency in one town in New York. They have something like that. There are at least two crows for every person. That can be a problem. And whats the problem with Paige? TLC doing a little renovation of the hit show"" Trading Spaces"" and giving the old heave-ho to the perky hostess? Those stories are ahead. Now here are COUNTDOWNs top three sound bites. (BEGIN VIDEOTAPE) UNIDENTIFIED MALE: Alfredo Virgara (ph), street named Free, defines hip in commercials and music videos with his gravity defining body art. He is the epitome of cool. UNIDENTIFIED MALE: Youve got half a teacup.",,violate,causative,underlying,human,rule object,any laws,
